Mass,Bfld,ID
18197055000.0,9.286842,517812
25784898000.0,5.001692,517908
20777435000.0,6.264113,517977
27387808000.0,0.32477668,518008
29838060000.0,15.639249,518056
24861645000.0,16.491516,518111
21216890000.0,6.149715,518197
29270084000.0,3.28165,518236
25416366000.0,4.199954,518272
31573512000.0,0.57221127,518340
23924632000.0,5.9254947,518369
28945350000.0,7.3190904,518460
26479962000.0,12.903742,518479
23168643000.0,7.2832274,518522
29314867000.0,11.6593275,518557
30197900000.0,14.264722,518640
30428215000.0,1.6495875,518713
29484660000.0,6.669183,518742
14970779000.0,2.6721754,518774
21879160000.0,7.798745,518810
15125688000.0,6.251603,518854
21983275000.0,9.755796,518896
30253322000.0,16.242792,518971
23831550000.0,13.390912,519021
28627022000.0,5.793657,519044
10969750000.0,8.263991,519091
14696676000.0,5.759881,519136
17987623000.0,11.885788,519238
27575755000.0,11.470321,519331
26690957000.0,1.8505063,519393
34578215000.0,7.4516973,519428
25647194000.0,14.484907,519446
28558529000.0,6.580841,519487
27932846000.0,6.7775245,519529
24147370000.0,14.641674,519650
31257051000.0,7.538993,519776
28457658000.0,0.845127,519887
33466495000.0,4.4247646,519909
29025542000.0,3.674221,519933
19792816000.0,10.836777,519978
29707452000.0,10.486443,520009
25862926000.0,10.0948105,520040
38855803000.0,4.080459,520067
13109268000.0,3.9116466,520082
26107580000.0,7.163909,520132
14611089000.0,5.7248945,520152
27885367000.0,6.6677847,520196
19064041000.0,2.6673362,520230
23204071000.0,3.7482398,520265
17996499000.0,9.08322,520331
21392126000.0,6.455452,520370
33320800000.0,3.0565739,520426
22557372000.0,8.336809,520454
35456692000.0,14.406908,520484
26755391000.0,13.777754,520617
33381595000.0,7.714053,520649
17687312000.0,18.491953,520675
23199007000.0,10.879001,520728
22880614000.0,18.500235,520769
38900343000.0,3.945135,520839
24980250000.0,3.7015119,520869
23662475000.0,10.340249,520891
22508340000.0,20.55587,520947
13675535000.0,7.9141164,521059
30494667000.0,7.205975,521093
13529623000.0,8.644481,521114
44886348000.0,4.9826775,521153
13984879000.0,5.65726,521166
27054119000.0,0.10421905,521231
10940249000.0,3.9049637,521258
29041826000.0,8.407943,521361
11672098000.0,6.0589256,521445
22721018000.0,12.424188,521489
18040961000.0,9.646004,521520
18997443000.0,9.572841,521593
32112613000.0,7.584405,521616
22158203000.0,4.625313,521638
22864617000.0,9.618176,521681
21644597000.0,9.279178,521821
40270140000.0,1.9920942,521838
26077368000.0,21.66872,521863
28034441000.0,12.469166,521889
27314217000.0,2.8390124,521910
18222055000.0,7.19411,521936
18190918000.0,23.173576,521962
32753867000.0,6.3166413,522056
26422465000.0,11.460946,522076
30879306000.0,10.207499,522118
21011923000.0,11.500472,522155
25005586000.0,9.418676,522263
27904786000.0,9.794325,522299
28700688000.0,5.786119,522317
22765950000.0,10.326306,522394
16873357000.0,5.4792967,522484
21098985000.0,4.4903364,522553
30415372000.0,10.86856,522581
26238999000.0,14.9621725,522630
25507470000.0,15.129753,522685
25418074000.0,7.527889,522779
24555899000.0,11.573402,522800
22896590000.0,8.297522,522817
30481605000.0,0.44014022,522848
18224250000.0,5.5301538,522885
10113323000.0,3.7045915,522957
32310223000.0,10.954321,522992
29507574000.0,7.0929203,523008
27919135000.0,13.047743,523035
31418597000.0,13.433989,523109
32465359000.0,7.6128244,523129
18016465000.0,4.815502,523157
23808350000.0,18.050333,523231
23185295000.0,5.80136,523247
32757158000.0,9.739389,523279
19164043000.0,9.062645,523329
25484368000.0,5.534462,523364
28849519000.0,16.148972,523435
33033826000.0,19.648483,523489
10133157000.0,7.3218274,523582
