Mass,Bfld,ID
56959754000.0,4.687295,389511
106111074000.0,0.8652552,389704
50297246000.0,0.9014717,389917
107506410000.0,2.5086043,390127
151462500000.0,2.2833238,390305
108825620000.0,1.7600759,390724
100137700000.0,1.7130464,390859
117697980000.0,1.7724391,391447
104757700000.0,1.040239,391869
138554380000.0,1.0032159,392097
207655060000.0,1.0888764,392253
99311990000.0,1.9130546,392368
63264657000.0,1.9692268,392585
171879400000.0,1.4045427,392725
117769620000.0,1.5008206,392852
202949510000.0,1.507751,392961
59921430000.0,3.6124482,393336
72652530000.0,0.75317,393546
58158465000.0,0.2903987,394241
137541440000.0,2.7219357,394439
146629500000.0,2.0594885,394719
143101080000.0,1.3895419,394850
121118990000.0,1.5328412,394986
45066027000.0,13.465935,395154
50082775000.0,1.6512688,395338
82000670000.0,2.7258985,395533
84278880000.0,1.6498826,395735
62673416000.0,1.4492393,395882
152702880000.0,1.8920772,396073
109021570000.0,1.7087955,396266
54509203000.0,0.8270076,396640
45756180000.0,1.8721511,396851
86328890000.0,1.0450372,397063
104315110000.0,2.2268739,397568
147276350000.0,1.7174606,398549
141260420000.0,1.1888999,399101
82205900000.0,1.192584,399267
109354920000.0,4.969008,399391
106884160000.0,0.45039397,399520
93635990000.0,1.1186956,399679
140081480000.0,0.65769905,399969
92859590000.0,1.1982702,400089
63817760000.0,4.4265556,400547
47080042000.0,0.3793089,400695
76336366000.0,2.267764,400846
117884125000.0,1.5922645,401192
67533685000.0,1.2630188,401328
62204820000.0,0.9717347,401535
116393340000.0,1.5811864,401670
97403330000.0,0.86926526,401859
96597930000.0,2.98051,402017
102696215000.0,1.441714,402118
60995682000.0,1.377901,402293
147546500000.0,1.646125,402979
128858374000.0,0.67423934,403110
108736050000.0,3.7462666,403261
91785360000.0,1.656616,403624
67109065000.0,1.3249257,404093
135022950000.0,2.1091049,404216
106375200000.0,0.93752325,404501
133083680000.0,1.3029646,404644
132038610000.0,3.898239,404769
98040160000.0,1.5047383,404888
103106040000.0,1.1206715,405000
151411880000.0,1.041736,405460
59148476000.0,0.42973405,405745
45628120000.0,0.6785208,405882
72166920000.0,1.0982748,406256
97327210000.0,2.9156854,406698
57775383000.0,1.2407519,406878
124110316000.0,0.84517753,407204
46041637000.0,0.65416116,407320
95595550000.0,1.4651425,407472
44486370000.0,13.81355,407606
61205754000.0,3.5066278,407822
95021630000.0,1.1762466,407926
46949564000.0,4.512828,408076
60319380000.0,0.859396,408497
79998500000.0,2.7392414,408647
65544774000.0,2.269528,408935
117431320000.0,4.0330334,409086
55048577000.0,10.963825,409226
102342530000.0,0.58701134,409645
123545215000.0,3.4782095,409761
97239335000.0,0.9695184,410140
67430556000.0,1.4427059,410456
89967020000.0,1.1571693,410567
36325724000.0,2.1031277,410889
82490610000.0,0.433299,411034
58645020000.0,0.8609939,411154
71097870000.0,3.0100958,411321
96424090000.0,2.4052758,411452
79418230000.0,1.378077,411637
72687270000.0,1.2327712,411783
93954270000.0,0.85904956,411949
125145340000.0,3.3945944,412079
35964674000.0,9.912126,412332
99268780000.0,1.7966644,412442
50164850000.0,0.62884665,412912
143879540000.0,1.6989756,413091
88707160000.0,0.8119502,413194
81288250000.0,6.8445244,413363
98474800000.0,0.76155895,413928
142462730000.0,0.84689176,414050
94178484000.0,3.7410932,414277
99354060000.0,1.0377196,414447
80481616000.0,0.35769936,414651
65947046000.0,0.85014874,414759
46563578000.0,3.1527908,414990
101065930000.0,0.93886673,415113
73487480000.0,0.8293291,415211
58337145000.0,4.3825493,415497
23372333000.0,7.81003,415628
70125680000.0,0.31548747,415823
34387750000.0,2.897844,415972
99218460000.0,0.64092577,416112
78863130000.0,3.1505985,416399
77814300000.0,4.253939,416522
70182806000.0,1.5459208,416627
106431160000.0,2.11391,416752
105607140000.0,1.4277749,416897
69521375000.0,3.8612466,417281
83942090000.0,1.2394584,417411
98112040000.0,1.1666545,417581
74803000000.0,1.1898911,417793
104543250000.0,1.0019314,418230
105208005000.0,1.7009449,418911
43646104000.0,3.7011912,419061
66146130000.0,0.96116275,420172
53385507000.0,12.366814,420304
48186003000.0,4.8310823,420435
104089690000.0,1.4809047,420658
103653580000.0,1.1535988,420815
83879510000.0,1.0804684,420924
74296060000.0,0.7854592,421031
95573746000.0,1.4666243,421312
80967080000.0,0.9529467,421450
108603440000.0,1.6587362,421711
74552410000.0,4.761383,421835
46514418000.0,1.0552837,422109
59919282000.0,0.77070516,422231
64657285000.0,2.3135412,422426
40781603000.0,1.3708807,422662
106162140000.0,3.5279627,423013
104922710000.0,0.9915299,423387
108881715000.0,5.2630925,423527
16956612000.0,14.259301,423908
110343676000.0,1.1741599,424152
91806890000.0,11.53062,424255
52667953000.0,0.48392025,424571
109800580000.0,1.3655776,424910
146722870000.0,3.7469,424986
38579073000.0,0.802926,425061
43414122000.0,0.70478976,425185
35160113000.0,11.181923,425488
60439753000.0,9.435726,425729
75869176000.0,0.31476346,425836
64139780000.0,1.4584477,426086
75355330000.0,10.840877,426361
91177810000.0,1.237981,426575
63884530000.0,8.771259,426665
105763316000.0,1.6387287,426764
65236210000.0,1.658778,426984
114556400000.0,1.3722361,427114
108330890000.0,2.1699495,427215
47724163000.0,8.959429,427419
87605670000.0,3.0479424,427532
69540176000.0,3.3533933,427607
85784020000.0,1.212531,427957
22543352000.0,6.005637,428038
91931180000.0,0.87032217,428158
