Mass,Bfld,ID
4224255200.0,5.596034,194976
306137330000.0,1.851136,197109
144696380000.0,3.2100778,197111
49842844000.0,0.4501916,197113
31165550000.0,10.064629,197114
13940468000.0,8.975236,197116
3567747800.0,4.502716,197121
4793732600.0,6.506572,197123
1040671740.0,2.8691127,197126
6322280000.0,11.139732,197127
1899945700.0,4.414418,197128
1965021300.0,4.7232904,197129
2638674700.0,3.2938945,197131
1609920600.0,7.4640474,197133
3902900700.0,2.521726,197135
7093377500.0,16.129051,197138
1562731400.0,2.7051845,197141
5148109000.0,15.799998,197143
49912220000.0,1.2050819,199322
29802355000.0,0.1427767,199323
18445527000.0,10.719102,199324
211468240000.0,5.6516294,200804
52357150000.0,0.6550975,200805
45305913000.0,0.1092049,200807
42981003000.0,2.302111,200810
16724354000.0,5.5594788,200811
12647074000.0,10.138622,200813
2599900400.0,2.6699224,200815
2632615700.0,5.315433,200817
9652504000.0,4.27197,200819
65121485000.0,3.8197973,202636
87325250000.0,7.1903377,202637
43668054000.0,3.6620915,202640
3453385700.0,2.7300203,202641
60029660000.0,0.18589547,204235
53149487000.0,2.0179486,204237
72737030000.0,0.1671294,204238
14278410000.0,9.631032,204239
3821161200.0,6.132907,204242
3031942000.0,4.7930355,206231
28071735000.0,6.783719,207475
4688602000.0,5.0405235,207479
2393645000.0,1.718174,207482
1662692900.0,3.1138623,207485
1320052100.0,3.3401096,208817
173342750000.0,1.026413,210763
194717430000.0,2.8334024,210765
4221708800.0,4.5667596,210773
3206235000.0,5.1563325,210775
1474607700.0,9.544561,210778
6834532000.0,4.0863442,210783
1056328640.0,2.2785778,210785
7315220000.0,2.7475758,210788
142251570000.0,2.8637323,212837
100218010000.0,8.511363,212838
28577356000.0,6.5720787,212841
19632828000.0,8.116879,212843
8998552000.0,3.972089,212844
2028572500.0,6.5978403,212845
9868179000.0,3.944499,212846
9660669000.0,3.2914655,212847
10965694000.0,2.673874,212848
116116900000.0,2.6054633,214453
122478700000.0,5.1148396,214454
12974857000.0,3.7779303,214458
28397881000.0,6.177555,214459
7515442000.0,4.059028,214461
10159952000.0,10.688914,214462
3278368000.0,3.2020087,214463
3581919200.0,3.7637339,214464
1030331200.0,3.2408504,214467
108594120000.0,0.94875956,216017
3192074500.0,3.5997684,216023
7789351400.0,13.222582,216024
3360670700.0,8.423191,216025
2380928300.0,3.637062,216028
5491762000.0,3.2077796,216033
56334107000.0,3.440044,217487
2956472300.0,6.8681445,217494
1671767200.0,6.6176805,217496
89649370000.0,3.25335,219033
30547030000.0,0.95644295,219034
20124578000.0,12.75712,219035
13291479000.0,7.853655,219037
7273274400.0,6.8190384,219038
2612280000.0,5.061438,219039
4770494500.0,4.7697463,219040
250387550000.0,1.844356,220557
97632510000.0,0.91462433,220560
38148300000.0,2.433243,220561
27195197000.0,0.07728518,220562
7235060000.0,2.4819412,220563
49452708000.0,3.3293867,220564
18951290000.0,13.317026,220566
33275398000.0,1.3169422,220567
8857358000.0,4.61775,220569
8256022000.0,5.5051093,220571
2433325800.0,3.1880727,220581
1622256800.0,0.7068438,220582
1913714700.0,2.7749321,220584
2713968000.0,1.9308854,220586
3062549500.0,2.4609752,220591
5861177300.0,129.92116,220592
91081870000.0,3.51737,222268
42433160000.0,12.914482,222269
21980551000.0,25.438118,222271
23865715000.0,15.406764,222272
7957111300.0,4.3563776,222273
12883656000.0,4.228565,222274
15173154000.0,13.050472,222275
8431002000.0,4.251541,222278
8862105000.0,7.0372815,222281
1716281600.0,1.0134414,222294
3906807300.0,2.1897683,222295
2004441600.0,1.2249755,222298
2013868200.0,3.0491402,222300
1084676000.0,1.6810757,222301
117742576000.0,7.153324,223897
66911360000.0,18.983381,223901
32734611000.0,9.37316,223903
3565919500.0,5.6629305,223905
13531189000.0,5.3822675,223907
15789397000.0,15.069417,223908
1504384500.0,5.7473936,223909
2997125600.0,2.951775,223910
1638458800.0,3.1379545,223914
155899610000.0,4.3629704,225156
81888070000.0,2.4067473,225158
51838304000.0,1.337382,225159
18766471000.0,7.5142026,225160
52859843000.0,0.4780577,226195
57002210000.0,0.8603832,226196
68808660000.0,11.819863,226198
4967988700.0,2.7494714,226199
2342317600.0,3.8516023,226202
3773807400.0,2.7043395,226203
6749715500.0,12.085107,226204
